39.869,-26,-478,-223
39.997,-29,-477,-219
40.01,-31,-469,-222
40.023,-33,-462,-229
40.035,-37,-468,-229
40.045,-23,-478,-231
40.408,-24,-478,-229
40.424,-22,-482,-231
40.439,-18,-479,-231
40.453,-19,-472,-230
40.468,-24,-468,-224
40.483,-33,-476,-221
40.5,-28,-478,-214
40.608,-30,-477,-220
40.624,-27,-477,-230
40.638,-27,-475,-233
40.653,-30,-474,-231
40.668,-31,-476,-216
40.684,-42,-465,-235
40.799,-34,-465,-231
40.816,-31,-467,-236
40.83,-29,-475,-236
40.845,-26,-476,-236
40.862,-31,-472,-238
40.877,-36,-470,-237
40.894,-32,-471,-226
40.998,-30,-468,-225
41.014,-27,-468,-227
41.028,-25,-471,-223
41.194,-18,-474,-221
41.21,-13,-476,-225
41.225,-19,-476,-229
41.24,-42,-481,-235
41.256,-41,-479,-236
41.271,-40,-471,-238
41.29,-36,-473,-214
41.393,-34,-480,-217
41.407,-33,-485,-225
41.42,-34,-481,-227
41.436,-35,-477,-223
41.452,-35,-477,-226
41.466,-36,-479,-233
41.482,-40,-478,-219
41.584,-38,-475,-217
41.599,-37,-474,-212
41.624,-36,-471,-221
41.638,-38,-472,-222
41.65,-41,-479,-217
41.664,-38,-480,-221
41.679,-44,-487,-224
41.783,-38,-488,-232
41.799,-30,-482,-230
41.823,-31,-477,-220
41.838,-34,-481,-222
41.853,-35,-479,-230
41.869,-39,-477,-236
41.983,-40,-481,-232
41.999,-38,-479,-228
42.013,-39,-474,-232
42.027,-37,-471,-230
42.042,-36,-473,-238
42.191,-34,-469,-235
42.209,-39,-465,-238
42.224,-37,-471,-243
42.239,-42,-469,-235
42.385,-36,-473,-229
42.4,-32,-477,-228
42.415,-34,-484,-237
42.429,-35,-484,-236
42.445,-35,-483,-234
42.462,-31,-470,-235
42.591,-33,-467,-242
42.609,-35,-470,-243
42.624,-35,-472,-241
42.639,-36,-468,-241
42.655,-36,-466,-238
42.67,-32,-479,-242
42.792,-28,-474,-243
42.807,-28,-469,-243
42.821,-30,-465,-244
42.836,-31,-469,-246
42.852,-34,-464,-245
42.982,-35,-465,-244
42.998,-33,-463,-240
43.013,-32,-460,-240
43.027,-34,-466,-237
43.18,-37,-465,-236
43.201,-36,-465,-238
43.215,-36,-465,-238
43.228,-34,-469,-237
43.24,-37,-473,-230
43.253,-37,-477,-235
43.382,-37,-473,-237
43.397,-37,-473,-237
43.412,-34,-473,-239
43.435,-31,-471,-239
43.45,-31,-468,-238
43.465,-35,-470,-240
43.58,-36,-469,-240
43.78,-36,-465,-242
43.795,-36,-469,-237
43.816,-36,-469,-234
43.831,-36,-469,-235
43.846,-39,-471,-234
43.861,-39,-468,-235
43.877,-36,-481,-227
43.982,-36,-481,-234
43.997,-36,-481,-235
44.01,-36,-475,-236
44.021,-38,-474,-238
44.034,-39,-478,-237
44.046,-32,-474,-236
44.174,-32,-473,-238
44.188,-32,-475,-233
44.199,-34,-478,-224
44.213,-39,-480,-224
44.224,-39,-478,-224
44.237,-29,-478,-227
44.377,-26,-482,-236
44.393,-25,-479,-238
44.407,-29,-476,-233
44.422,-37,-481,-232
44.437,-40,-481,-232
44.451,-40,-475,-234
44.466,-37,-462,-240
44.577,-40,-459,-236
44.594,-38,-458,-234
44.607,-33,-460,-237
44.619,-34,-465,-232
44.632,-35,-471,-230
44.645,-31,-470,-235
44.658,-35,-455,-241
44.775,-35,-460,-241
44.791,-36,-471,-242
44.976,-36,-472,-243
44.992,-34,-471,-239
45.006,-30,-470,-240
45.02,-35,-465,-247
45.035,-37,-467,-243
45.05,-32,-463,-243
45.172,-34,-469,-243
45.187,-35,-471,-246
45.201,-33,-466,-247
45.216,-35,-465,-243
45.23,-35,-467,-242
45.257,-38,-468,-243
45.273,-32,-467,-250
45.377,-32,-462,-249
45.395,-34,-459,-246
45.41,-35,-460,-247
45.424,-33,-463,-245
45.439,-35,-470,-240
45.454,-33,-478,-244
45.469,-35,-474,-234
45.564,-35,-473,-233
45.58,-36,-480,-237
45.594,-36,-478,-243
45.774,-42,-475,-237
45.79,-45,-478,-236
45.804,-35,-469,-237
45.816,-29,-475,-236
45.829,-28,-478,-238
45.841,-33,-476,-231
45.963,-32,-481,-232
45.978,-34,-479,-228
45.993,-37,-471,-221
46.007,-36,-470,-227
46.022,-36,-472,-232
46.048,-31,-483,-234
46.164,-34,-478,-231
46.18,-35,-475,-225
46.194,-35,-476,-224
46.209,-33,-477,-224
46.223,-30,-479,-226
46.239,-39,-477,-224
46.369,-40,-479,-226
46.389,-38,-482,-231
46.408,-34,-484,-230
46.425,-31,-482,-224
46.445,-32,-470,-233
46.565,-34,-472,-230
46.579,-37,-477,-227
46.591,-36,-477,-228
46.611,-36,-475,-232
46.625,-37,-470,-242
46.769,-32,-472,-239
46.783,-28,-477,-235
46.797,-26,-475,-234
46.814,-34,-475,-232
46.95,-33,-478,-232
46.976,-32,-475,-238
47.16,-30,-468,-239
47.174,-31,-466,-237
47.185,-29,-470,-232
47.197,-39,-479,-226
47.358,-41,-476,-231
47.375,-38,-470,-238
47.56,-36,-462,-237
47.577,-34,-462,-234
47.589,-33,-468,-233
47.601,-32,-473,-237
47.614,-34,-468,-241
47.626,-30,-474,-242
47.746,-33,-471,-243
47.767,-32,-477,-241
47.778,-34,-485,-241
47.789,-34,-485,-241
47.802,-39,-483,-240
47.814,-40,-471,-242
47.827,-34,-475,-242
48.158,-36,-474,-246
48.175,-36,-474,-246
48.189,-34,-472,-245
48.201,-33,-470,-242
48.214,-32,-472,-241
48.226,-34,-475,-238
48.238,-33,-474,-228
48.346,-23,-461,-238
48.361,-26,-463,-239
48.373,-31,-468,-239
48.386,-31,-469,-240
48.398,-29,-467,-240
48.411,-31,-472,-240
48.424,-25,-466,-234
48.542,-26,-478,-235
48.556,-33,-480,-240
48.568,-35,-474,-242
48.58,-35,-476,-241
48.592,-38,-483,-240
48.604,-39,-484,-236
48.623,-37,-472,-232
48.743,-36,-475,-238
48.758,-38,-480,-239
48.77,-37,-479,-231
48.782,-34,-476,-223
48.795,-33,-481,-224
48.807,-34,-483,-224
48.82,-33,-482,-227
48.943,-37,-480,-232
48.969,-36,-474,-234
48.982,-36,-471,-235
48.996,-36,-472,-233
49.01,-36,-475,-235
49.023,-36,-472,-235
49.037,-34,-478,-226
49.153,-30,-473,-223
49.168,-33,-475,-223
49.183,-37,-478,-226
49.199,-36,-480,-227
49.214,-36,-480,-232
49.231,-38,-476,-232
49.247,-36,-486,-221
49.349,-32,-481,-220
49.367,-34,-475,-227
49.381,-35,-476,-229
49.393,-35,-481,-227
49.405,-33,-483,-225
49.418,-28,-480,-231
49.43,-36,-471,-224
49.54,-34,-474,-222
49.555,-30,-474,-227
49.568,-33,-471,-232
49.582,-37,-468,-238
49.594,-34,-466,-237
49.606,-29,-470,-226
49.618,-35,-475,-229
49.75,-38,-476,-233
49.769,-41,-481,-239
49.787,-42,-479,-239
49.805,-37,-471,-238
49.823,-34,-470,-239
49.842,-35,-467,-237
49.861,-35,-470,-232
49.942,-36,-472,-230
49.957,-34,-470,-231
49.971,-30,-467,-236
49.985,-27,-468,-238
50.006,-29,-469,-243
50.022,-33,-467,-246
50.037,-30,-471,-230
50.142,-33,-472,-233
50.158,-37,-468,-239
50.172,-36,-471,-242
50.187,-36,-468,-245
50.329,-36,-460,-249
50.345,-25,-476,-243
50.369,-26,-476,-241
50.541,-29,-475,-245
50.558,-28,-474,-247
50.573,-40,-469,-239
50.585,-42,-467,-239
50.596,-39,-466,-244
50.608,-31,-465,-241
50.736,-29,-469,-240
50.749,-31,-473,-238
50.762,-33,-471,-241
50.775,-35,-466,-245
50.788,-35,-470,-236
50.802,-39,-469,-242
50.928,-37,-475,-245
50.944,-34,-480,-247
50.957,-31,-481,-243
50.969,-29,-479,-241
50.98,-33,-478,-234
50.999,-34,-475,-229
51.01,-36,-470,-231
51.138,-36,-467,-238
51.153,-38,-466,-239
51.167,-41,-472,-242
51.181,-42,-481,-245
51.196,-37,-479,-244
51.213,-37,-479,-244
51.231,-37,-478,-236
51.331,-34,-465,-236
51.353,-33,-463,-236
51.369,-34,-473,-236
51.383,-34,-473,-236
51.398,-37,-479,-236
51.412,-34,-482,-230
51.539,-35,-481,-225
51.554,-38,-475,-222
51.569,-38,-475,-222
51.584,-37,-470,-223
51.599,-39,-477,-224
51.726,-37,-475,-222
51.742,-38,-476,-221
51.754,-41,-474,-227
51.766,-35,-463,-223
51.931,-35,-470,-230
51.951,-36,-472,-231
51.97,-40,-466,-232
51.988,-42,-468,-232
52.007,-41,-477,-230
52.029,-40,-475,-230
52.126,-40,-474,-235
52.142,-38,-478,-236
52.156,-34,-479,-236
52.171,-31,-482,-238
52.184,-31,-482,-237
52.198,-36,-471,-236
52.212,-32,-477,-237
52.326,-32,-477,-236
52.34,-30,-473,-232
52.355,-28,-472,-235
52.524,-28,-473,-238
52.54,-32,-469,-239
52.555,-32,-465,-240
52.567,-32,-463,-238
52.585,-39,-473,-239
52.727,-37,-471,-233
52.743,-36,-470,-239
52.758,-36,-467,-246
52.771,-34,-462,-245
52.783,-31,-461,-240
52.795,-31,-470,-236
52.806,-36,-463,-243
52.925,-36,-460,-239
52.938,-36,-463,-233
52.95,-36,-464,-233
52.962,-36,-464,-234
52.973,-36,-467,-240
52.985,-33,-456,-241
53.114,-34,-463,-245
53.128,-37,-464,-246
53.141,-34,-465,-243
53.153,-31,-465,-241
53.166,-35,-474,-232
53.322,-31,-471,-236
53.337,-34,-468,-240
53.351,-39,-466,-242
53.364,-42,-470,-239
53.377,-38,-474,-237
53.39,-38,-477,-239
53.512,-37,-477,-237
53.525,-36,-470,-237
53.539,-38,-472,-236
53.55,-39,-472,-240
53.564,-33,-473,-242
53.578,-30,-477,-239
53.604,-32,-475,-234
53.714,-34,-476,-224
53.73,-35,-474,-216
53.744,-33,-474,-220
53.924,-28,-475,-226
53.94,-39,-480,-237
53.955,-39,-476,-234
53.972,-40,-472,-229
53.99,-37,-475,-226
54.007,-38,-475,-231
54.111,-35,-478,-223
54.128,-31,-482,-219
54.143,-34,-477,-222
54.157,-37,-477,-227
54.171,-41,-481,-232
54.186,-36,-478,-229
54.31,-36,-477,-231
54.327,-36,-475,-236
54.341,-34,-474,-236
54.357,-33,-478,-234
54.372,-33,-475,-231
54.389,-33,-475,-231
54.405,-36,-477,-230
54.52,-38,-483,-229
54.538,-37,-484,-228
54.553,-36,-478,-224
54.567,-36,-478,-224
54.582,-38,-467,-227
54.712,-35,-466,-227
54.728,-35,-466,-227
54.741,-31,-463,-232
54.755,-36,-476,-241
55.11,-36,-476,-234
55.126,-36,-481,-231
55.14,-36,-483,-234
55.155,-36,-471,-235
55.169,-36,-462,-235
55.184,-41,-469,-242
55.308,-40,-469,-237
55.322,-38,-465,-236
55.335,-37,-465,-245
55.348,-38,-467,-249
55.361,-39,-466,-246
55.375,-37,-472,-241
55.39,-36,-465,-244
55.496,-36,-461,-244
55.523,-36,-463,-240
55.537,-34,-464,-242
55.553,-33,-462,-241
55.57,-34,-466,-238
55.587,-31,-474,-237
55.601,-37,-464,-236
55.711,-39,-467,-238
55.727,-33,-468,-241
55.909,-28,-466,-241
55.932,-30,-472,-240
55.951,-33,-477,-238
55.968,-32,-475,-237
55.987,-32,-465,-237
56.003,-36,-467,-239
56.016,-34,-470,-226
56.1,-35,-469,-229
56.116,-35,-465,-235
56.13,-40,-463,-240
56.144,-44,-466,-233
56.156,-42,-466,-231
56.177,-39,-461,-236
56.19,-40,-474,-219
56.298,-38,-480,-228
56.315,-37,-483,-230
56.33,-34,-475,-227
56.346,-29,-474,-227
56.361,-30,-478,-230
56.376,-37,-480,-235
56.507,-30,-486,-231
56.521,-38,-485,-229
56.534,-34,-481,-231
56.547,-33,-475,-229
56.56,-34,-467,-229
56.572,-37,-468,-230
56.586,-30,-477,-229
56.695,-29,-481,-226
56.711,-30,-481,-225
56.727,-33,-481,-220
56.744,-39,-481,-222
56.762,-39,-477,-239
56.896,-42,-477,-239
56.921,-41,-471,-233
56.939,-38,-468,-230
56.957,-39,-473,-236
56.977,-37,-471,-223
57.093,-38,-472,-221
57.295,-39,-475,-229
57.307,-37,-478,-231
57.319,-39,-477,-229
57.331,-39,-475,-231
57.342,-39,-478,-230
57.355,-35,-474,-238
57.494,-37,-473,-235
57.51,-37,-469,-231
57.525,-36,-471,-232
57.539,-36,-472,-236
57.694,-34,-470,-236
57.716,-33,-472,-236
57.734,-33,-473,-238
57.747,-30,-475,-237
57.76,-31,-476,-239
57.773,-36,-474,-237
57.787,-30,-482,-226
57.898,-33,-486,-233
57.914,-32,-479,-235
57.928,-32,-472,-235
57.942,-32,-472,-235
57.959,-32,-470,-238
57.975,-30,-472,-239
57.989,-33,-472,-242
58.091,-34,-479,-235
58.106,-35,-474,-233
58.122,-35,-474,-233
58.29,-35,-471,-241
58.305,-36,-474,-243
58.319,-36,-467,-237
58.334,-36,-474,-243
58.355,-31,-471,-245
58.371,-29,-470,-245
58.388,-31,-472,-240
58.491,-27,-481,-240
58.507,-30,-479,-240
58.521,-33,-469,-240
58.537,-34,-463,-238
58.551,-33,-462,-235
58.566,-34,-464,-229
58.581,-37,-473,-243
58.683,-37,-471,-244
58.698,-36,-468,-246
58.715,-34,-466,-243
58.729,-35,-468,-243
58.743,-37,-466,-246
58.758,-37,-466,-243
58.783,-34,-463,-241
58.884,-35,-466,-238
58.896,-38,-478,-235
58.908,-39,-488,-235
58.919,-37,-484,-234
58.932,-39,-483,-231
58.944,-39,-484,-229
58.957,-32,-474,-223
59.082,-34,-474,-226
59.097,-35,-478,-229
59.11,-33,-475,-233
59.122,-32,-470,-232
59.135,-38,-482,-227
59.279,-37,-484,-223
59.295,-38,-484,-222
59.309,-37,-478,-221
59.323,-34,-471,-220
59.34,-34,-478,-230
59.486,-35,-482,-229
59.501,-35,-477,-228
59.518,-33,-477,-230
59.532,-30,-477,-231
59.547,-27,-473,-232
59.561,-36,-472,-220
59.681,-36,-473,-222
59.698,-32,-473,-229
59.713,-34,-475,-231
59.729,-39,-476,-231
59.744,-32,-469,-230
59.881,-34,-469,-233
59.897,-35,-471,-233
59.912,-35,-476,-232
59.926,-38,-477,-228
59.94,-37,-477,-226
59.955,-40,-478,-233
60.077,-38,-477,-230
60.092,-37,-477,-225
60.113,-34,-477,-224
60.129,-33,-473,-233
60.144,-30,-469,-234
60.159,-40,-466,-228
60.267,-33,-474,-228
60.282,-37,-482,-234
60.305,-47,-479,-242
60.318,-45,-478,-243
60.33,-35,-466,-241
60.477,-35,-468,-240
60.493,-35,-471,-240
60.508,-33,-465,-240
60.522,-38,-470,-243
60.674,-35,-478,-242
60.698,-29,-477,-241
60.714,-28,-471,-242
60.726,-32,-468,-241
60.741,-34,-464,-234
60.754,-35,-467,-233
60.767,-34,-471,-243
60.863,-33,-474,-245
60.878,-34,-478,-240
60.903,-35,-479,-238
61.062,-35,-478,-239
61.077,-33,-475,-242
61.09,-35,-471,-244
61.102,-33,-470,-248
61.126,-32,-474,-246
61.14,-28,-475,-245
61.473,-28,-470,-244
61.662,-30,-463,-242
61.678,-29,-464,-243
61.693,-26,-469,-239
61.705,-27,-475,-233
61.716,-34,-476,-239
61.728,-29,-471,-237
61.739,-32,-474,-237
61.869,-29,-472,-236
61.881,-31,-468,-236
61.894,-29,-471,-236
61.906,-26,-470,-236
61.919,-26,-470,-236
61.932,-29,-465,-238
61.946,-28,-469,-245
62.066,-34,-469,-240
62.08,-31,-475,-232
62.095,-27,-478,-228
62.109,-27,-478,-228
62.124,-30,-478,-230
62.147,-31,-473,-231
62.163,-35,-475,-231
62.264,-31,-467,-229
62.281,-32,-468,-229
62.295,-32,-468,-229
62.308,-34,-473,-230
62.32,-35,-471,-229
62.333,-35,-472,-226
62.346,-37,-473,-221
62.464,-36,-480,-217
62.481,-36,-480,-217
62.495,-38,-485,-223
62.51,-39,-485,-226
62.525,-39,-485,-229
62.542,-40,-483,-228
62.561,-30,-480,-224
62.661,-31,-480,-230
62.675,-36,-483,-231
62.69,-36,-480,-227
62.708,-36,-474,-223
62.722,-34,-471,-228
62.735,-26,-472,-228
62.748,-31,-485,-219
62.86,-29,-485,-226
62.875,-33,-479,-225
62.896,-39,-478,-220
62.914,-37,-479,-226
62.929,-36,-474,-234
62.943,-36,-469,-235
62.958,-34,-465,-234
63.058,-35,-469,-237
63.072,-35,-473,-232
63.087,-36,-475,-230
63.102,-36,-485,-229
63.117,-36,-483,-222
63.131,-34,-475,-225
63.146,-27,-475,-228
63.25,-30,-472,-234
63.266,-33,-468,-235
63.279,-34,-469,-227
63.292,-31,-473,-219
63.304,-27,-471,-217
63.316,-30,-468,-217
63.336,-29,-475,-239
63.453,-30,-469,-235
63.473,-29,-467,-236
63.488,-26,-468,-236
63.501,-29,-466,-236
63.517,-34,-466,-250
63.646,-35,-464,-247
63.66,-33,-462,-245
63.682,-30,-462,-242
63.695,-29,-463,-239
63.708,-30,-464,-233
63.724,-32,-471,-241
63.848,-30,-470,-238
63.868,-27,-463,-246
63.879,-29,-462,-249
63.891,-35,-459,-244
63.903,-37,-456,-242
63.916,-33,-472,-239
64.046,-28,-468,-238
64.061,-32,-466,-239
64.076,-32,-464,-237
64.09,-30,-464,-232
64.106,-25,-471,-236
64.255,-31,-474,-236
64.269,-33,-469,-236
64.284,-35,-469,-238
64.299,-33,-471,-237
64.317,-30,-470,-236
64.333,-20,-470,-242
64.453,-22,-467,-243
64.47,-34,-468,-244
64.484,-35,-473,-240
64.499,-33,-475,-233
64.513,-33,-465,-232
64.644,-32,-469,-224
64.661,-34,-473,-224
64.675,-33,-475,-228
64.687,-34,-481,-234
64.698,-33,-477,-241
64.858,-32,-481,-236
64.874,-28,-479,-230
65.048,-30,-476,-231
65.064,-31,-468,-234
65.078,-31,-466,-235
65.09,-33,-465,-249
65.102,-32,-471,-244
65.116,-34,-463,-238
65.243,-35,-462,-237
65.259,-31,-466,-230
65.276,-29,-465,-220
65.292,-33,-465,-222
65.305,-32,-469,-223
65.317,-32,-473,-228
65.329,-29,-467,-229
65.441,-33,-464,-228
65.456,-36,-465,-237
65.469,-40,-465,-245
65.482,-40,-469,-251
65.496,-38,-473,-247
65.512,-35,-475,-241
65.529,-32,-479,-234
65.633,-32,-478,-233
65.649,-34,-473,-224
65.662,-35,-469,-215
65.682,-35,-469,-220
65.695,-38,-469,-224
65.706,-37,-473,-231
65.721,-34,-475,-228
65.838,-31,-478,-226
65.85,-40,-484,-218
65.868,-44,-487,-211
65.882,-37,-486,-220
65.894,-37,-485,-226
65.906,-39,-489,-218
66.03,-35,-489,-211
66.043,-35,-489,-211
66.055,-38,-487,-216
66.067,-37,-486,-216
66.229,-39,-476,-220
66.245,-37,-481,-220
66.27,-34,-483,-222
66.283,-33,-486,-225
66.296,-36,-478,-234
66.441,-38,-480,-235
66.457,-39,-487,-229
66.471,-37,-484,-222
66.488,-39,-478,-221
66.502,-37,-475,-223
66.517,-34,-472,-225
66.534,-36,-485,-224
66.632,-34,-481,-226
66.649,-33,-481,-225
66.68,-34,-483,-229
66.693,-33,-486,-224
66.705,-32,-486,-222
66.717,-32,-486,-222
66.729,-30,-476,-216
66.828,-33,-481,-220
66.843,-35,-483,-224
66.868,-33,-480,-228
66.882,-35,-478,-228
66.897,-38,-478,-245
67.039,-35,-477,-240
67.054,-35,-477,-238
67.07,-38,-481,-237
67.089,-38,-481,-237
67.103,-34,-467,-242
67.227,-33,-464,-245
67.241,-34,-462,-242
67.252,-34,-462,-242
67.263,-35,-468,-237
67.275,-35,-477,-236
67.286,-24,-472,-218
67.429,-26,-468,-223
67.444,-26,-468,-232
67.457,-31,-468,-232
67.47,-31,-467,-236
67.483,-23,-472,-234
67.497,-34,-472,-235
67.63,-30,-474,-233
67.646,-30,-474,-233
67.661,-29,-476,-237
67.676,-26,-476,-241
67.688,-29,-472,-245
67.702,-28,-475,-244
67.716,-28,-467,-239
67.829,-30,-466,-239
67.842,-31,-465,-240
67.856,-31,-463,-240
67.876,-34,-462,-238
67.893,-31,-468,-233
67.909,-32,-467,-235
68.028,-32,-470,-234
68.041,-32,-467,-237
68.053,-32,-468,-241
68.065,-32,-467,-238
68.077,-35,-470,-242
68.226,-31,-474,-243
68.245,-25,-471,-242
68.259,-22,-472,-245
68.273,-23,-470,-249
68.288,-23,-465,-240
68.302,-35,-463,-244
68.425,-36,-466,-242
68.442,-36,-466,-241
68.457,-34,-465,-242
68.471,-33,-465,-237
68.487,-34,-465,-230
68.502,-37,-470,-239
68.617,-38,-467,-237
68.636,-37,-468,-237
68.65,-36,-469,-238
68.675,-34,-471,-237
68.69,-36,-471,-236
68.813,-31,-470,-238
68.829,-27,-474,-246
68.855,-25,-480,-238
68.872,-26,-482,-227
69.013,-25,-484,-227
69.026,-26,-480,-221
69.04,-31,-481,-223
69.054,-34,-483,-221
69.067,-37,-484,-223
69.079,-26,-484,-229
69.215,-29,-485,-226
69.234,-33,-481,-225
69.253,-36,-479,-229
69.283,-38,-484,-228
69.302,-37,-482,-224
69.323,-36,-482,-232
69.424,-36,-479,-230
69.44,-36,-480,-229
69.454,-36,-481,-231
69.466,-36,-483,-229
69.478,-36,-482,-220
69.492,-31,-470,-218
69.618,-34,-469,-215
69.631,-35,-474,-211
69.643,-35,-480,-207
69.656,-33,-479,-226
69.81,-34,-469,-221
69.837,-35,-469,-222
69.853,-38,-471,-228
69.865,-39,-468,-226
69.876,-35,-476,-232
70.016,-33,-477,-230
70.029,-35,-473,-231
70.04,-35,-471,-236
70.051,-31,-472,-238
70.063,-29,-479,-235
70.077,-29,-480,-227
70.09,-36,-466,-234
70.224,-34,-463,-239
70.241,-35,-471,-240
70.256,-35,-472,-238
70.27,-33,-470,-239
70.285,-28,-470,-239
70.301,-26,-469,-240
70.316,-30,-468,-229
70.416,-31,-471,-235
70.432,-34,-470,-236
70.447,-35,-474,-234
70.461,-33,-473,-235
70.476,-32,-467,-238
70.49,-32,-471,-236
70.613,-34,-470,-238
70.627,-35,-476,-239
70.644,-35,-476,-240
70.659,-39,-460,-252
70.809,-37,-462,-252
70.831,-36,-464,-239
70.846,-34,-469,-231
70.861,-33,-468,-239
71.009,-32,-462,-237
71.022,-32,-461,-239
71.034,-34,-470,-239
71.046,-35,-474,-235
71.058,-35,-471,-236
71.069,-36,-472,-238
71.083,-34,-472,-238
71.205,-37,-468,-239
71.217,-34,-466,-239
71.228,-31,-464,-240
71.241,-33,-466,-238
71.253,-37,-470,-239
71.267,-38,-475,-248
71.396,-35,-470,-246
71.422,-31,-469,-245
71.437,-34,-467,-244
71.596,-30,-466,-244
71.611,-29,-465,-244
71.627,-36,-471,-238
71.65,-36,-470,-239
71.668,-36,-474,-240
71.694,-34,-468,-238
71.808,-35,-467,-237
71.823,-35,-472,-237
71.835,-36,-473,-238
71.847,-34,-471,-239
71.86,-34,-471,-239
71.872,-33,-466,-240
71.887,-25,-475,-231
72.008,-26,-476,-234
72.024,-31,-477,-235
72.039,-36,-477,-236
72.053,-36,-477,-236
72.068,-36,-481,-236
72.083,-34,-477,-236
72.099,-35,-472,-228
72.208,-35,-475,-224
72.223,-36,-476,-222
72.237,-36,-476,-222
72.251,-40,-472,-223
72.266,-43,-473,-231
72.395,-39,-477,-219
72.411,-37,-481,-217
72.426,-36,-483,-227
72.44,-34,-484,-223
72.603,-35,-480,-219
72.618,-35,-474,-222
72.635,-36,-474,-227
72.653,-36,-471,-228
72.668,-35,-480,-224
72.799,-37,-483,-226
72.814,-39,-484,-227
72.829,-41,-484,-230
72.842,-41,-483,-225
72.857,-38,-482,-214
72.872,-33,-469,-224
72.998,-34,-469,-228
73.014,-37,-473,-228
73.026,-39,-473,-226
73.039,-37,-473,-227
73.051,-34,-473,-228
73.065,-33,-467,-234
73.192,-32,-472,-224
73.211,-28,-475,-224
73.225,-28,-476,-226
73.239,-30,-479,-223
73.254,-33,-478,-234
73.394,-30,-477,-239
73.41,-33,-471,-242
73.425,-35,-472,-239
73.439,-31,-473,-233
73.455,-29,-473,-230
73.47,-38,-457,-231
73.592,-37,-466,-234
73.616,-36,-474,-239
73.629,-36,-471,-242
73.642,-40,-462,-241
73.654,-40,-461,-240
73.667,-29,-475,-229
73.79,-33,-474,-222
73.992,-34,-471,-225
74.006,-35,-472,-231
74.019,-33,-468,-234
74.031,-33,-469,-237
74.043,-34,-476,-238
74.184,-35,-470,-239
74.209,-35,-465,-239
74.221,-36,-461,-242
74.233,-36,-461,-243
74.245,-34,-463,-241
74.257,-33,-464,-241
74.268,-28,-474,-244
74.392,-32,-474,-246
74.407,-34,-478,-245
74.42,-35,-477,-242
74.433,-31,-471,-239
74.446,-31,-470,-237
74.459,-32,-476,-239
74.471,-37,-465,-237
74.593,-39,-474,-243
74.608,-37,-475,-246
74.622,-36,-468,-251
74.637,-36,-462,-256
74.651,-36,-464,-250
74.668,-34,-466,-249
74.685,-28,-466,-247
74.789,-32,-465,-243
74.803,-30,-467,-237
74.818,-29,-470,-230
74.832,-35,-467,-229
74.847,-35,-468,-237
74.862,-33,-475,-239
74.881,-33,-470,-239
75.192,-34,-463,-239
75.212,-35,-460,-242
75.227,-35,-463,-245
75.241,-36,-468,-245
75.257,-37,-476,-228
75.379,-36,-479,-228
75.392,-34,-478,-234
75.404,-33,-473,-242
75.423,-32,-473,-239
75.437,-34,-471,-233
75.45,-35,-466,-232
75.463,-26,-471,-225
75.581,-31,-470,-220
75.597,-32,-476,-224
75.612,-30,-477,-233
75.626,-31,-475,-234
75.641,-33,-476,-231
75.656,-35,-479,-225
75.672,-39,-474,-232
75.777,-39,-480,-232
75.794,-37,-476,-230
75.81,-32,-481,-225
75.824,-26,-483,-224
75.838,-27,-473,-226
75.853,-27,-473,-226
75.873,-33,-477,-233
75.977,-34,-475,-234
75.994,-31,-474,-231
76.008,-29,-478,-229
76.023,-29,-478,-229
76.037,-33,-479,-233
76.052,-37,-477,-213
76.177,-32,-471,-217
76.193,-32,-468,-225
76.207,-32,-468,-225
76.222,-39,-471,-211
76.366,-37,-465,-228
76.382,-34,-465,-228
76.396,-35,-472,-232
76.422,-35,-479,-228
76.437,-35,-474,-233
76.575,-35,-473,-230
76.589,-36,-473,-225
76.604,-36,-469,-224
76.62,-38,-467,-231
76.636,-39,-468,-236
76.649,-33,-466,-238
76.77,-33,-470,-237
76.782,-34,-476,-234
76.794,-33,-476,-233
76.811,-32,-472,-237
76.824,-32,-464,-241
76.836,-32,-463,-240
76.849,-35,-474,-240
76.975,-33,-472,-238
77.165,-30,-472,-239
77.182,-29,-477,-244
77.196,-28,-477,-244
77.207,-35,-474,-246
77.219,-29,-459,-241
77.367,-31,-458,-238
77.384,-27,-468,-235
77.396,-27,-475,-229
77.407,-32,-476,-229
77.418,-32,-470,-237
77.43,-32,-467,-238
77.442,-27,-467,-240
77.574,-25,-470,-240
77.589,-27,-476,-242
77.601,-27,-472,-245
77.614,-30,-468,-242
77.627,-33,-473,-237
77.64,-30,-475,-236
77.652,-34,-467,-249
77.761,-35,-466,-244
77.775,-33,-465,-240
77.787,-28,-467,-240
77.801,-28,-466,-246
77.815,-32,-466,-247
77.826,-34,-467,-243
77.838,-34,-457,-246
77.963,-33,-461,-241
77.975,-34,-467,-238
77.987,-31,-468,-237
77.998,-29,-471,-236
78.01,-35,-472,-238
78.021,-37,-470,-239
78.035,-33,-470,-247
78.16,-33,-467,-247
78.177,-30,-468,-248
78.205,-29,-469,-246
78.218,-28,-471,-245
78.23,-30,-476,-244
78.245,-31,-475,-242
78.257,-26,-461,-245
78.358,-27,-465,-242
78.372,-29,-469,-243
78.387,-35,-473,-246
78.399,-33,-473,-245
78.412,-30,-473,-242
78.424,-28,-476,-234
78.558,-28,-474,-235
78.572,-34,-476,-238
